vehicle_id,timestamp,vehicle_type,vehicle_age_years,engine_size_l,vehicle_weight_kg,fuel_type,latitude,longitude,speed_kmph,acceleration_mps2,rpm,gear,throttle_position_pct,brake_pressure_pct,engine_load_pct,road_slope_pct,road_type,traffic_level,ambient_temperature_c,distance_travelled_km,idle_duration_sec,fuel_level_l,fuel_rate_lph,fuel_consumption_l_100km,behavior_label,speed_efficiency_deviation,rpm_per_speed_ratio,kinetic_power_proxy,slope_gravity_work,thermal_stress_index
V001,2026-08-22T08:10:34,Van,1,2.0,3080.2,Diesel,19.030157,72.839992,21.5,-0.14,4500.0,1,71.5,0.0,78.0,-0.14,Urban,High,25.6,0.214,0,69.41,6.91,32.21,excessive_revving,1892.25,200.0,0.0,-0.431228,3.6000000000000014
V001,2026-08-22T08:10:35,Van,1,2.0,3080.2,Diesel,19.030209,72.840033,20.8,-0.17,4500.0,1,70.7,0.0,79.8,1.54,Urban,High,29.4,0.22,0,69.41,6.71,32.21,excessive_revving,1953.6400000000003,206.42201834862385,0.0,4.743507999999999,7.399999999999999
V001,2026-08-22T08:10:36,Van,1,2.0,3080.2,Diesel,19.030261,72.840075,20.5,-0.08,4500.0,1,69.6,0.0,86.5,0.7,Urban,High,30.1,0.226,0,69.41,6.62,32.21,excessive_revving,1980.25,209.30232558139534,0.0,2.1561399999999997,8.100000000000001
V001,2026-08-22T08:10:37,Van,1,2.0,3080.2,Diesel,19.030311,72.840115,20.0,-0.71,4500.0,1,79.6,0.0,75.4,-0.27,Urban,High,27.9,0.231,0,69.41,6.44,32.21,excessive_revving,2025.0,214.28571428571428,0.0,-0.8316539999999999,5.899999999999999
V001,2026-08-22T08:10:38,Van,1,2.0,3080.2,Diesel,19.030361,72.840155,20.0,-0.55,4500.0,1,76.2,0.0,89.3,1.29,Urban,High,28.2,0.237,0,69.41,6.44,32.21,excessive_revving,2025.0,214.28571428571428,0.0,3.9734579999999995,6.199999999999999
V001,2026-08-22T08:10:39,Van,1,2.0,3080.2,Diesel,19.030416,72.840199,22.0,0.56,4500.0,1,73.3,0.0,78.3,-2.05,Urban,High,28.3,0.243,0,69.4,7.1,32.21,excessive_revving,1849.0,195.65217391304347,10.541128888888888,-6.314409999999999,6.300000000000001
V001,2026-08-22T08:10:40,Van,1,2.0,3080.2,Diesel,19.030469,72.840241,21.4,-0.19,4500.0,1,68.7,0.0,78.3,0.39,Urban,High,28.5,0.249,0,69.4,6.88,32.21,excessive_revving,1900.96,200.89285714285717,0.0,1.2012779999999998,6.5
V001,2026-08-22T08:10:41,Van,1,2.0,3080.2,Diesel,19.030524,72.840285,21.9,0.15,4500.0,1,66.4,0.0,78.4,-1.19,Urban,High,24.9,0.255,0,69.4,7.06,32.21,excessive_revving,1857.6100000000001,196.50655021834064,2.8106824999999995,-3.6654379999999995,2.8999999999999986
V001,2026-08-22T08:10:42,Van,1,2.0,3080.2,Diesel,19.030579,72.840329,22.0,0.03,4500.0,1,74.5,0.0,71.3,0.27,Urban,High,29.5,0.261,0,69.4,7.1,32.21,excessive_revving,1849.0,195.65217391304347,0.5647033333333332,0.8316539999999999,7.5
V001,2026-08-22T08:10:43,Van,1,2.0,3080.2,Diesel,19.030634,72.840373,21.8,-0.08,4500.0,1,70.1,0.0,80.1,0.03,Urban,High,27.3,0.267,0,69.4,7.01,32.21,excessive_revving,1866.2400000000002,197.36842105263156,0.0,0.09240599999999999,5.300000000000001
V001,2026-08-22T08:10:44,Van,1,2.0,3080.2,Diesel,19.030684,72.840413,20.0,-0.86,4500.0,1,79.8,0.0,84.2,1.01,Urban,High,26.8,0.273,0,69.39,6.44,32.21,excessive_revving,2025.0,214.28571428571428,0.0,3.1110019999999996,4.800000000000001
V001,2026-08-22T08:10:45,Van,1,2.0,3080.2,Diesel,19.03074,72.840458,22.5,0.7,4500.0,1,78.2,0.0,80.3,-0.88,Urban,High,28.1,0.279,0,69.39,7.25,32.21,excessive_revving,1806.25,191.48936170212767,13.475875,-2.7105759999999997,6.100000000000001
V001,2026-08-22T08:10:46,Van,1,2.0,3080.2,Diesel,19.030796,72.840503,22.7,0.05,4500.0,1,73.8,0.0,78.6,-0.73,Urban,High,28.6,0.285,0,69.39,7.3,32.21,excessive_revving,1789.2899999999997,189.873417721519,0.971118611111111,-2.2485459999999997,6.600000000000001
V001,2026-08-22T08:10:47,Van,1,2.0,3080.2,Diesel,19.030851,72.840547,21.8,-0.23,4500.0,1,66.7,0.0,87.7,0.47,Urban,High,30.3,0.291,0,69.39,7.03,32.21,excessive_revving,1866.2400000000002,197.36842105263156,0.0,1.4476939999999998,8.3
V001,2026-08-22T08:10:48,Van,1,2.0,3080.2,Diesel,19.030903,72.840589,20.9,-0.26,4500.0,1,84.4,0.0,89.7,0.29,Urban,High,25.2,0.297,0,69.39,6.73,32.21,excessive_revving,1944.8100000000002,205.47945205479454,0.0,0.8932579999999998,3.1999999999999993
V001,2026-08-22T08:10:49,Van,1,2.0,3080.2,Diesel,19.030959,72.840633,22.2,0.35,4500.0,1,71.1,0.0,82.4,-0.03,Urban,High,28.6,0.303,0,69.38,7.15,32.21,excessive_revving,1831.8399999999997,193.9655172413793,6.648098333333332,-0.09240599999999999,6.600000000000001
V001,2026-08-22T08:10:50,Van,1,2.0,3080.2,Diesel,19.031009,72.840673,20.0,-0.63,4500.0,1,81.0,0.0,86.2,-0.7,Urban,High,28.1,0.309,0,69.38,6.44,32.21,excessive_revving,2025.0,214.28571428571428,0.0,-2.1561399999999997,6.100000000000001
V001,2026-08-22T08:10:51,Van,1,2.0,3080.2,Diesel,19.031059,72.840713,20.0,-0.0,4500.0,1,78.5,0.0,71.4,-0.43,Urban,High,27.5,0.314,0,69.38,6.44,32.21,excessive_revving,2025.0,214.28571428571428,-0.0,-1.3244859999999998,5.5
V001,2026-08-22T08:10:52,Van,1,2.0,3080.2,Diesel,19.03111,72.840754,20.5,0.13,4500.0,1,74.7,0.0,74.4,0.91,Urban,High,26.6,0.32,0,69.38,6.6,32.21,excessive_revving,1980.25,209.30232558139534,2.2802036111111113,2.8029819999999996,4.600000000000001
V001,2026-08-22T08:10:53,Van,1,2.0,3080.2,Diesel,19.03116,72.840794,20.0,-0.44,4500.0,1,75.7,0.0,89.2,-0.82,Urban,High,28.9,0.326,0,69.38,6.44,32.21,excessive_revving,2025.0,214.28571428571428,0.0,-2.5257639999999997,6.899999999999999
V001,2026-08-22T08:10:54,Van,1,2.0,3080.2,Diesel,19.03121,72.840834,20.0,-0.11,4500.0,1,68.3,0.0,79.3,-0.15,Urban,High,27.5,0.331,0,69.37,6.44,32.21,excessive_revving,2025.0,214.28571428571428,0.0,-0.46202999999999994,5.5
V001,2026-08-22T08:10:55,Van,1,2.0,3080.2,Diesel,19.031263,72.840876,21.2,0.33,4500.0,1,89.2,0.0,85.4,2.67,Urban,High,26.2,0.337,0,69.37,6.83,32.21,excessive_revving,1918.4399999999998,202.7027027027027,5.985855333333333,8.224134,4.199999999999999
V001,2026-08-22T08:10:56,Van,1,2.0,3080.2,Diesel,19.031315,72.840918,20.6,-0.17,4500.0,1,81.4,0.0,73.9,-0.0,Urban,High,25.9,0.343,0,69.37,6.64,32.21,excessive_revving,1971.36,208.33333333333331,0.0,-0.0,3.8999999999999986
V001,2026-08-22T08:10:57,Van,1,2.0,3080.2,Diesel,19.031366,72.840959,20.8,0.05,4500.0,1,82.8,0.0,82.0,-1.14,Urban,High,24.7,0.349,0,69.37,6.7,32.21,excessive_revving,1953.6400000000003,206.42201834862385,0.8898355555555554,-3.511427999999999,2.6999999999999993
V001,2026-08-22T08:10:58,Van,1,2.0,3080.2,Diesel,19.031418,72.841,20.7,-0.03,4500.0,1,79.7,0.0,74.9,-0.17,Urban,High,32.1,0.354,0,69.37,6.66,32.21,excessive_revving,1962.4899999999998,207.37327188940094,0.0,-0.5236339999999999,10.100000000000001
V001,2026-08-22T08:10:59,Van,1,2.0,3080.2,Diesel,19.031469,72.841041,20.2,-0.14,4500.0,1,85.7,0.0,71.4,0.66,Urban,High,26.7,0.36,0,69.37,6.5,32.21,excessive_revving,2007.0399999999997,212.26415094339623,0.0,2.0329319999999997,4.699999999999999
V001,2026-08-22T08:11:00,Van,1,2.0,3080.2,Diesel,19.031519,72.841081,20.0,-0.38,4500.0,1,86.0,0.0,82.3,0.58,Urban,High,26.7,0.366,0,69.36,6.44,32.21,excessive_revving,2025.0,214.28571428571428,0.0,1.7865159999999995,4.699999999999999
V001,2026-08-22T08:11:01,Van,1,2.0,3080.2,Diesel,19.031569,72.841121,20.0,-0.16,4500.0,1,65.7,0.0,86.8,-0.42,Urban,High,30.7,0.371,0,69.36,6.44,32.21,excessive_revving,2025.0,214.28571428571428,0.0,-1.2936839999999998,8.7
V001,2026-08-22T08:11:02,Van,1,2.0,3080.2,Diesel,19.031619,72.841161,20.0,-0.92,4500.0,1,79.5,0.0,74.8,0.55,Urban,High,28.8,0.377,0,69.36,6.44,32.21,excessive_revving,2025.0,214.28571428571428,0.0,1.69411,6.800000000000001
V001,2026-08-22T08:11:03,Van,1,2.0,3080.2,Diesel,19.031673,72.841204,21.6,0.43,4500.0,1,83.3,0.0,80.8,-0.53,Urban,High,27.8,0.383,0,69.36,6.95,32.21,excessive_revving,1883.56,199.1150442477876,7.946915999999998,-1.6325059999999998,5.800000000000001
V001,2026-08-22T08:11:04,Van,1,2.0,3080.2,Diesel,19.031728,72.841248,22.1,0.14,4500.0,1,82.8,0.0,80.9,-0.36,Urban,High,26.5,0.389,0,69.36,7.1,32.21,excessive_revving,1840.4099999999999,194.8051948051948,2.647260777777778,-1.1088719999999999,4.5
V001,2026-08-22T08:11:05,Van,1,2.0,3080.2,Diesel,19.03178,72.84129,21.0,-0.29,4500.0,1,86.7,0.0,79.9,1.03,Urban,High,28.0,0.395,0,69.35,6.77,32.21,excessive_revving,1936.0,204.54545454545453,0.0,3.1726059999999996,6.0
V001,2026-08-22T08:11:06,Van,1,2.0,3080.2,Diesel,19.031834,72.841333,21.4,0.12,4500.0,1,88.4,0.0,71.3,0.22,Urban,High,27.3,0.401,0,69.35,6.91,32.21,excessive_revving,1900.96,200.89285714285717,2.197209333333333,0.6776439999999999,5.300000000000001
V001,2026-08-22T08:11:07,Van,1,2.0,3080.2,Diesel,19.031885,72.841374,20.6,-0.23,4500.0,1,84.2,0.0,86.1,-1.79,Urban,High,26.2,0.406,0,69.35,6.64,32.21,excessive_revving,1971.36,208.33333333333331,0.0,-5.513558,4.199999999999999
V001,2026-08-22T08:11:08,Van,1,2.0,3080.2,Diesel,19.031938,72.841416,20.9,0.09,4500.0,1,85.7,0.0,77.2,0.64,Urban,High,27.8,0.412,0,69.35,6.74,32.21,excessive_revving,1944.8100000000002,205.47945205479454,1.6094045,1.9713279999999997,5.800000000000001
V001,2026-08-22T08:11:09,Van,1,2.0,3080.2,Diesel,19.031988,72.841456,20.0,-0.27,4500.0,1,65.6,0.0,81.3,0.5,Urban,High,27.3,0.418,0,69.35,6.44,32.21,excessive_revving,2025.0,214.28571428571428,0.0,1.5400999999999998,5.300000000000001
V001,2026-08-22T08:11:10,Van,1,2.0,3080.2,Diesel,19.032038,72.841497,20.3,0.07,4500.0,1,77.5,0.0,77.2,2.49,Urban,High,27.9,0.423,0,69.35,6.53,32.21,excessive_revving,1998.0900000000001,211.26760563380282,1.2158233888888892,7.6696979999999995,5.899999999999999
V001,2026-08-22T08:11:11,Van,1,2.0,3080.2,Diesel,19.032092,72.841539,21.3,0.28,4500.0,1,68.5,0.0,84.6,1.49,Urban,High,26.1,0.429,0,69.34,6.85,32.21,excessive_revving,1909.6900000000003,201.79372197309416,5.102864666666667,4.589497999999999,4.100000000000001
V001,2026-08-22T08:11:12,Van,1,2.0,3080.2,Diesel,19.032147,72.841584,22.2,0.26,4500.0,1,78.0,0.0,88.1,-0.5,Urban,High,27.3,0.435,0,69.34,7.16,32.21,excessive_revving,1831.8399999999997,193.9655172413793,4.938587333333332,-1.5400999999999998,5.300000000000001
V001,2026-08-22T08:11:13,Van,1,2.0,3080.2,Diesel,19.032204,72.84163,23.0,0.21,4500.0,1,69.5,0.0,73.6,1.39,Urban,High,29.5,0.442,0,69.34,7.4,32.21,excessive_revving,1764.0,187.5,4.132601666666665,4.281477999999999,7.5
V001,2026-08-22T08:11:14,Van,1,2.0,3080.2,Diesel,19.032261,72.841675,22.5,-0.12,4500.0,1,82.6,0.0,79.6,0.1,Urban,High,28.2,0.448,0,69.34,7.26,32.21,excessive_revving,1806.25,191.48936170212767,0.0,0.30801999999999996,6.199999999999999
V001,2026-08-22T08:11:15,Van,1,2.0,3080.2,Diesel,19.032319,72.841721,23.2,0.17,4500.0,1,81.4,0.0,74.5,-0.47,Urban,High,30.7,0.454,0,69.34,7.46,32.21,excessive_revving,1747.2399999999998,185.95041322314052,3.374530222222222,-1.4476939999999998,8.7
V001,2026-08-22T08:11:16,Van,1,2.0,3080.2,Diesel,19.032375,72.841766,22.4,-0.22,4500.0,1,76.1,0.0,76.9,-0.85,Urban,High,31.3,0.461,0,69.33,7.21,32.21,excessive_revving,1814.7600000000002,192.30769230769232,0.0,-2.6181699999999997,9.3
V001,2026-08-22T08:11:17,Van,1,2.0,3080.2,Diesel,19.032433,72.841812,23.1,0.21,4500.0,1,85.6,0.0,80.4,-0.34,Urban,High,24.8,0.467,0,69.33,7.46,32.21,excessive_revving,1755.61,186.7219917012448,4.1505695,-1.0472679999999999,2.8000000000000007
V001,2026-08-22T08:11:18,Van,1,2.0,3080.2,Diesel,19.032489,72.841857,22.7,-0.14,4500.0,1,77.5,0.0,79.4,0.11,Urban,High,26.6,0.473,0,69.33,7.3,32.21,excessive_revving,1789.2899999999997,189.873417721519,0.0,0.33882199999999996,4.600000000000001
V001,2026-08-22T08:11:19,Van,1,2.0,3080.2,Diesel,19.032547,72.841903,23.0,0.11,4500.0,1,78.7,0.0,73.4,0.06,Urban,High,29.1,0.48,0,69.33,7.42,32.21,excessive_revving,1764.0,187.5,2.1646961111111103,0.18481199999999998,7.100000000000001
V001,2026-08-22T08:11:20,Van,1,2.0,3080.2,Diesel,19.032602,72.841947,22.0,-0.3,4500.0,1,75.9,0.0,75.9,-1.18,Urban,High,29.3,0.486,0,69.32,7.08,32.21,excessive_revving,1849.0,195.65217391304347,0.0,-3.6346359999999995,7.300000000000001
V001,2026-08-22T08:11:21,Van,1,2.0,3080.2,Diesel,19.032658,72.841992,22.3,0.09,4500.0,1,71.1,0.0,71.9,-0.57,Urban,High,29.8,0.492,0,69.32,7.18,32.21,excessive_revving,1823.2900000000002,193.13304721030042,1.7172114999999997,-1.7557139999999996,7.800000000000001
V001,2026-08-22T08:11:22,Van,1,2.0,3080.2,Diesel,19.032715,72.842038,22.9,0.16,4500.0,1,74.6,0.0,76.0,0.86,Urban,High,27.8,0.498,0,69.32,7.37,32.21,excessive_revving,1772.41,188.2845188284519,3.134959111111111,2.6489719999999997,5.800000000000001
V001,2026-08-22T08:11:23,Van,1,2.0,3080.2,Diesel,19.032773,72.842084,23.2,0.08,4500.0,1,70.7,0.0,77.0,-2.01,Urban,High,27.9,0.505,0,69.32,7.47,32.21,excessive_revving,1747.2399999999998,185.95041322314052,1.588014222222222,-6.191201999999999,5.899999999999999
V001,2026-08-22T08:11:24,Van,1,2.0,3080.2,Diesel,19.032829,72.842129,22.4,-0.22,4500.0,1,83.9,0.0,73.3,-0.75,Urban,High,28.0,0.511,0,69.32,7.22,32.21,excessive_revving,1814.7600000000002,192.30769230769232,0.0,-2.3101499999999997,6.0
V001,2026-08-22T08:11:25,Van,1,2.0,3080.2,Diesel,19.032884,72.842173,22.0,-0.12,4500.0,1,74.5,0.0,82.7,-0.33,Urban,High,28.9,0.517,0,69.31,7.08,32.21,excessive_revving,1849.0,195.65217391304347,0.0,-1.0164659999999999,6.899999999999999
V001,2026-08-22T08:11:26,Van,1,2.0,3080.2,Diesel,19.03294,72.842218,22.4,0.11,4500.0,1,76.4,0.0,72.9,-0.42,Urban,High,27.7,0.523,0,69.31,7.21,32.21,excessive_revving,1814.7600000000002,192.30769230769232,2.1082257777777778,-1.2936839999999998,5.699999999999999
V001,2026-08-22T08:11:27,Van,1,2.0,3080.2,Diesel,19.032998,72.842264,23.4,0.28,4500.0,1,81.4,0.0,82.3,-1.6,Urban,High,27.9,0.53,0,69.31,7.53,32.21,excessive_revving,1730.5600000000002,184.42622950819674,5.605963999999999,-4.928319999999999,5.899999999999999
V001,2026-08-22T08:11:28,Van,1,2.0,3080.2,Diesel,19.033057,72.842311,23.6,0.06,4500.0,1,88.3,0.0,87.5,-1.35,Urban,High,28.5,0.536,0,69.31,7.6,32.21,excessive_revving,1713.9599999999998,182.92682926829266,1.2115453333333333,-4.15827,6.5
V001,2026-08-22T08:11:29,Van,1,2.0,3080.2,Diesel,19.033116,72.842359,23.5,-0.01,4500.0,1,85.0,0.0,87.4,-0.11,Urban,High,27.5,0.543,0,69.31,7.58,32.21,excessive_revving,1722.25,183.6734693877551,0.0,-0.33882199999999996,5.5
